EmpID,FirstName,LastName,StartDate,ExitDate,Title,Supervisor,ADEmail,BusinessUnit,EmployeeStatus,EmployeeType,PayZone,EmployeeClassificationType,TerminationType,TerminationDescription,DepartmentType,Division,DOB,State,JobFunctionDescription,GenderCode,LocationCode,RaceDesc,MaritalDesc,Performance Score,Current Employee Rating,FireReason
3240,Kyan,Fritz,12-Aug-18,5-Jul-19,Production Technician II,James Allen,kyan.fritz@bilearner.com,TNS,Exited,Full-Time,Zone C,Temporary,Voluntary,Kid decision small fire year eat.,Production,Shop (Fleet),3/5/1980,MA,Shop,Female,60148,Asian,Married,Fully Meets,2,Seeking higher pay
3241,Lana,Vega,15-May-22,,Production Technician II,Linda King,lana.vega@bilearner.com,WBL,Active,Part-Time,Zone B,Full-Time,Unk,,Production,General - Sga,12/11/1947,MA,Administrator,Female,56978,White,Divorced,Fully Meets,1,
3242,Alma,Fischer,23-Nov-21,21-Apr-22,Production Technician I,Laura Miller,alma.fischer@bilearner.com,NEL,Exited,Contract,Zone C,Full-Time,Resignation,If data from box movement bad service.,Production,Aerial,4/13/1955,MA,Lineman,Male,46927,Hispanic,Single,Fully Meets,3,Company downsizing
3243,Harley,Peterson,13-Dec-20,,Production Technician I,Paul King,harley.peterson@bilearner.com,PL,Active,Full-Time,Zone C,Full-Time,Unk,,Production,Splicing,2/8/1955,MA,Technician,Male,63497,Hispanic,Married,Fully Meets,2,
3244,Kade,Stokes,28-Jul-21,,Production Technician I,Daniel Robinson,kade.stokes@bilearner.com,BPC,Active,Part-Time,Zone C,Temporary,Unk,,Production,Shop (Fleet),12/17/1948,MA,Mechanic,Female,67772,Black,Divorced,Fully Meets,2,
3245,Leonel,Tanner,7-Jun-19,30-Dec-21,Production Technician I,Robert Martin,leonel.tanner@bilearner.com,CCDR,Exited,Full-Time,Zone A,Full-Time,Voluntary,Fly draw gun true deal sure.,Production,Field Operations,4/10/1948,MA,Laborer,Female,62905,Black,Married,Fully Meets,1,Found a better role
3246,Natalia,Burns,12-Jun-19,25-May-21,Production Technician I,Michael Allen,natalia.burns@bilearner.com,SVG,Exited,Part-Time,Zone C,Part-Time,Retirement,With picture sport this after.,Production,Safety,4/15/1988,MA,Safety,Female,16673,White,Married,Fully Meets,4,Relocation
3247,Hailee,Raymond,20-Apr-23,6-Aug-23,Production Technician I,Karen Clark,hailee.raymond@bilearner.com,EW,Exited,Full-Time,Zone C,Part-Time,Resignation,Much already above care than.,Production,General - Con,7/18/1943,MA,Operator,Female,85847,Black,Single,Fully Meets,3,Health reasons
3248,Micah,Douglas,7-Aug-18,19-Jul-23,Production Technician I,James Harris,micah.douglas@bilearner.com,MSC,Exited,Contract,Zone B,Part-Time,Resignation,Approach together husband better.,Production,General - Con,3/18/1967,MA,Clerical,Female,27168,Hispanic,Single,Fully Meets,5,Conflict with manager
3249,Kaley,Pollard,6-Dec-18,,Production Technician I,William Taylor,kaley.pollard@bilearner.com,TNS,Active,Contract,Zone C,Part-Time,Unk,,Production,Underground,1/18/1948,MA,Laborer,Male,26745,Black,Single,Fully Meets,3,
3250,Seth,Fletcher,25-Mar-21,,Production Technician I,Jennifer Taylor,seth.fletcher@bilearner.com,PYZ,Active,Full-Time,Zone B,Full-Time,Unk,,Production,Project Management - Con,6/11/1997,MA,Supervisor,Male,25590,Asian,Married,Fully Meets,2,
3251,Elliana,Thomas,15-Feb-19,25-Apr-19,Production Technician I,Betty Walker,elliana.thomas@bilearner.com,WBL,Exited,Contract,Zone A,Part-Time,Resignation,Any record environment.,Production,Field Operations,4/12/1956,MA,Laborer,Male,36234,White,Divorced,Fully Meets,5,Position eliminated
3252,Edward,Chung,14-Mar-23,,Production Technician I,Mark Davis,edward.chung@bilearner.com,NEL,Active,Full-Time,Zone A,Part-Time,Unk,,Production,Shop (Fleet),11/2/1993,MA,Mechanic,Female,29287,Black,Divorced,PIP,4,
3253,Tessa,Estes,1-Sep-19,1-Jun-21,Production Technician I,Betty Martin,tessa.estes@bilearner.com,PL,Exited,Part-Time,Zone A,Part-Time,Involuntary,Star candidate seven television teacher all many.,Production,Field Operations,5/15/1993,MA,Technician,Female,46895,White,Single,Fully Meets,2,Not a good culture fit
3254,Charlie,Carson,23-Feb-21,13-Jul-22,Production Technician I,David Garcia,charlie.carson@bilearner.com,BPC,Exited,Full-Time,Zone B,Temporary,Voluntary,Save interest factor training.,Production,General - Sga,8/20/1989,MA,Administration,Male,25093,Other,Widowed,Fully Meets,3,Work-life balance
3255,Lawson,Zuniga,22-Mar-23,,Production Technician I,Laura Miller,lawson.zuniga@bilearner.com,CCDR,Active,Contract,Zone C,Part-Time,Unk,,Production,Yard (Material Handling),5/6/1961,MA,Runner,Male,65332,Other,Widowed,Fully Meets,3,
3256,Coleman,Huffman,24-Jan-19,,Production Technician I,Betty Martin,coleman.huffman@bilearner.com,SVG,Active,Part-Time,Zone B,Part-Time,Unk,,Production,General - Con,11/15/1954,MA,Flagger,Male,4750,Black,Divorced,Fully Meets,5,
3257,Sanaa,Reilly,19-Nov-20,,Production Technician II,Michael Allen,sanaa.reilly@bilearner.com,PL,Active,Full-Time,Zone A,Full-Time,Unk,,Production,Wireline Construction,4/10/1986,MA,Laborer,Female,89893,Other,Single,Fully Meets,3,
3258,Slade,Randolph,15-Feb-23,,Production Technician II,John Thompson,slade.randolph@bilearner.com,BPC,Active,Part-Time,Zone B,Temporary,Unk,,Production,Aerial,5/23/1971,MA,Foreman,Male,27959,White,Single,Fully Meets,2,
3259,Dania,Hale,9-May-22,10-Jun-22,Production Technician II,Robert Young,dania.hale@bilearner.com,CCDR,Exited,Full-Time,Zone B,Full-Time,Resignation,Trouble hot lead article guess travel.,Production,Field Operations,11/25/1946,MA,Tower Hand,Male,71536,Hispanic,Single,Fully Meets,2,Going back to school
3260,Roland,Orozco,6-Oct-21,,Production Technician II,Jennifer Thompson,roland.orozco@bilearner.com,SVG,Active,Contract,Zone B,Temporary,Unk,,Production,General - Con,6/17/1992,MA,Splicer,Male,86352,Hispanic,Single,Fully Meets,3,
3261,Kaylen,Fisher,17-Jan-21,25-Jun-23,Production Technician II,Robert Young,kaylen.fisher@bilearner.com,EW,Exited,Part-Time,Zone B,Temporary,Involuntary,Cause data speech tough garden body good.,Production,Field Operations,3/1/1948,MA,Administrative,Male,18868,Hispanic,Widowed,Fully Meets,4,Better opportunity
3262,Kasey,Preston,22-Mar-22,,Production Technician II,Betty Walker,kasey.preston@bilearner.com,MSC,Active,Full-Time,Zone A,Full-Time,Unk,,Production,Catv,1/27/1984,MA,Laborer,Female,69534,Black,Divorced,PIP,4,
3263,Cruz,Davila,20-Apr-22,30-Apr-23,Production Technician I,Susan Allen,cruz.davila@bilearner.com,NEL,Exited,Full-Time,Zone A,Part-Time,Involuntary,Measure question others smile oil.,Production,Engineers,4/14/1990,MA,Drafter,Male,41746,Asian,Single,PIP,2,Poor performance
3264,Alani,Phillips,31-Dec-21,10-May-23,Production Technician I,Betty Martin,alani.phillips@bilearner.com,PL,Exited,Part-Time,Zone C,Part-Time,Involuntary,Attorney control write American.,Production,General - Eng,6/9/1950,MA,Engineer,Male,16282,Asian,Married,Fully Meets,5,Career change
3265,Giovanni,Klein,31-Oct-18,,Production Technician I,John Thompson,giovanni.klein@bilearner.com,BPC,Active,Part-Time,Zone C,Full-Time,Unk,,Production,Aerial,1/23/1993,MA,Groundman,Female,26076,Asian,Single,Fully Meets,1,
3266,Max,Mahoney,24-Jul-20,,Production Technician I,Jennifer Miller,max.mahoney@bilearner.com,CCDR,Active,Contract,Zone A,Full-Time,Unk,,Production,Wireline Construction,8/23/1996,MA,Laborer,Female,22339,Black,Married,Fully Meets,2,
3267,Perla,Terry,12-Dec-19,17-Jan-20,Production Technician I,Jennifer Young,perla.terry@bilearner.com,SVG,Exited,Contract,Zone C,Part-Time,Voluntary,Smile wife newspaper attorney dog discuss write.,Production,Splicing,11/7/1963,MA,Laborer,Female,52402,Other,Single,Fully Meets,5,End of contract term
3268,Makai,Ochoa,22-Jun-23,,Production Technician I,William Clark,makai.ochoa@bilearner.com,EW,Active,Contract,Zone A,Temporary,Unk,,Production,Field Operations,8/21/1962,MA,Driver,Female,43825,Asian,Single,Fully Meets,2,
3269,Caiden,Hogan,20-Jun-21,,Production Technician I,Betty Martin,caiden.hogan@bilearner.com,MSC,Active,Full-Time,Zone C,Temporary,Unk,,Production,Field Operations,4/8/2000,MA,Laborer,Male,92624,Asian,Married,Fully Meets,1,
3270,Brandon,Dickerson,31-Oct-19,,Production Technician I,Karen Clark,brandon.dickerson@bilearner.com,TNS,Active,Full-Time,Zone B,Full-Time,Unk,,Production,Splicing,4/9/1958,MA,Technician,Male,88948,Asian,Single,Fully Meets,2,
3271,Taryn,Snow,2-Jul-19,26-Nov-22,Production Technician I,Betty Martin,taryn.snow@bilearner.com,PYZ,Exited,Contract,Zone B,Part-Time,Involuntary,Talk it thousand score least try sound.,Production,Engineers,4/29/1970,MA,Engineer,Male,72709,Asian,Divorced,Fully Meets,3,Seeking new challenges
3272,Monserrat,Cooke,10-Feb-23,,Production Technician I,Daniel Harris,monserrat.cooke@bilearner.com,WBL,Active,Contract,Zone C,Part-Time,Unk,,Production,Aerial,8/22/1959,MA,Flagger,Male,38780,Other,Widowed,Fully Meets,3,
3273,Zaria,Mcintosh,16-Sep-22,,Production Technician I,Betty Martin,zaria.mcintosh@bilearner.com,NEL,Active,Full-Time,Zone A,Temporary,Unk,,Production,People Services,12/8/1998,MA,Coordinator,Female,24573,Asian,Divorced,Fully Meets,4,
3274,Arely,May,21-Jan-20,29-Jul-20,Production Technician I,Laura Miller,arely.may@bilearner.com,PL,Exited,Part-Time,Zone B,Full-Time,Retirement,History force myself.,Production,Aerial,6/28/1965,MA,Foreman,Female,30214,Other,Divorced,PIP,3,Attendance issues
3275,Gina,Kent,16-Nov-22,,Production Technician I,Robert Wright,gina.kent@bilearner.com,BPC,Active,Part-Time,Zone B,Temporary,Unk,,Production,General - Con,12/31/1991,MA,Foreman,Male,66377,Other,Divorced,PIP,3,
3276,Catherine,Anthony,25-Jan-21,,Production Technician I,Paul King,catherine.anthony@bilearner.com,CCDR,Active,Contract,Zone A,Temporary,Unk,,Production,Engineers,11/20/1996,MA,Project Manager,Male,83059,Asian,Divorced,Fully Meets,2,
3277,Wade,Beltran,16-Jun-23,24-Jun-23,Production Technician II,Robert Martin,wade.beltran@bilearner.com,NEL,Exited,Part-Time,Zone B,Temporary,Retirement,Personal fear indeed rest also.,Production,Aerial,5/21/1980,MA,Foreman,Female,86836,Hispanic,Married,Fully Meets,5,Relocation
3278,Mina,Bryant,8-Sep-20,17-Oct-21,Production Technician II,Jennifer Thompson,mina.bryant@bilearner.com,PL,Exited,Contract,Zone A,Part-Time,Retirement,Take nice into true side job.,Production,Field Operations,11/15/1944,MA,Laborer,Female,4862,Black,Married,Fully Meets,4,Work-life balance
3279,Jonas,Everett,23-Jan-19,24-Nov-20,Production Technician II,Michael Clark,jonas.everett@bilearner.com,BPC,Exited,Full-Time,Zone A,Full-Time,Involuntary,Market public task none past spend.,Production,Engineers,1/31/1994,MA,Project Manager,Male,53530,Black,Married,Fully Meets,5,Better opportunity
3280,Makaila,Pham,29-May-23,23-Jul-23,Production Technician II,Jennifer Young,makaila.pham@bilearner.com,CCDR,Exited,Part-Time,Zone A,Temporary,Involuntary,Fast light home sign build not.,Production,Project Management - Con,7/9/1983,MA,Manager,Male,59596,Other,Divorced,Fully Meets,5,Career change
3281,Gloria,Rose,16-Aug-19,,Production Technician II,James Wright,gloria.rose@bilearner.com,SVG,Active,Contract,Zone B,Full-Time,Unk,,Production,General - Con,7/23/1954,MA,Laborer,Male,65633,Hispanic,Divorced,Fully Meets,5,
3282,Rebekah,Carpenter,4-Jun-20,,Production Technician II,Jennifer Thompson,rebekah.carpenter@bilearner.com,EW,Active,Full-Time,Zone B,Full-Time,Unk,,Production,Wireline Construction,6/23/1978,MA,Lineman,Female,54457,Asian,Married,Fully Meets,3,
3283,Iris,Reynolds,21-Jul-20,,Production Technician II,Michael Walker,iris.reynolds@bilearner.com,MSC,Active,Contract,Zone B,Part-Time,Unk,,Production,Wireline Construction,8/13/1988,MA,Lineman,Female,16989,Hispanic,Married,Fully Meets,3,
3284,Kennedi,Howell,21-Aug-22,29-Mar-23,Production Technician I,Laura Miller,kennedi.howell@bilearner.com,EW,Exited,Contract,Zone A,Part-Time,Resignation,Order protect raise exist by behind dream memory.,Production,Fielders,10/17/1948,MA,Technician,Male,22735,Other,Divorced,Fully Meets,2,Conflict with manager
3285,Rashad,Sutton,16-Jul-21,12-Jun-23,Production Technician I,Mark Davis,rashad.sutton@bilearner.com,MSC,Exited,Contract,Zone B,Part-Time,Retirement,Know blue difficult let black choice require.,Production,Wireline Construction,1/15/1954,MA,Laborer,Male,81424,Other,Single,PIP,4,Position eliminated
3286,Regan,Conrad,6-Nov-19,,Production Technician I,Jennifer Thompson,regan.conrad@bilearner.com,NEL,Active,Full-Time,Zone C,Temporary,Unk,,Production,Project Management - Con,8/15/1970,MA,Project Manager,Female,70949,White,Divorced,PIP,3,
3287,Litzy,Arias,1-Jan-21,,Production Technician I,David Garcia,litzy.arias@bilearner.com,PL,Active,Part-Time,Zone A,Temporary,Unk,,Production,General - Con,6/10/1979,MA,Laborer,Female,44442,Asian,Divorced,Fully Meets,1,
3288,Eden,Silva,24-Sep-19,,Production Technician I,Paul Davis,eden.silva@bilearner.com,PYZ,Active,Full-Time,Zone A,Temporary,Unk,,Production,Field Operations,12/16/1967,MA,Foreman,Female,92307,White,Divorced,Fully Meets,2,
3289,Kinley,Serrano,17-May-20,,Production Technician I,Karen Miller,kinley.serrano@bilearner.com,SVG,Active,Contract,Zone A,Full-Time,Unk,,Production,General - Con,11/6/1980,MA,Groundman,Female,87752,White,Divorced,Fully Meets,4,
3290,Jaiden,Middleton,7-Aug-18,,Production Technician I,Mark Davis,jaiden.middleton@bilearner.com,TNS,Active,Part-Time,Zone A,Full-Time,Unk,,Production,Field Operations,12/7/1995,MA,Mechanic,Male,60198,Other,Single,Fully Meets,3,
3291,Shamar,Serrano,1-Aug-23,,Production Technician I,Daniel Robinson,shamar.serrano@bilearner.com,WBL,Active,Contract,Zone C,Full-Time,Unk,,Production,General - Con,8/9/1957,MA,Flagger,Male,50905,Hispanic,Married,Fully Meets,2,
3292,Nadia,Romero,12-Jan-19,9-Jan-20,Production Technician I,Mark Walker,nadia.romero@bilearner.com,PYZ,Exited,Part-Time,Zone C,Part-Time,Retirement,Four read some later whether lose system.,Production,Field Operations,5/13/1946,MA,Engineer,Male,2769,Asian,Single,Fully Meets,4,Found a better role
3293,Lillianna,Hill,9-Apr-21,29-Nov-22,Production Technician I,Robert Clark,lillianna.hill@bilearner.com,WBL,Exited,Contract,Zone C,Full-Time,Retirement,Toward make herself high red writer week.,Production,General - Con,9/1/1967,MA,Technician,Female,90732,Black,Married,Fully Meets,3,Not a good culture fit
3294,Brent,Henry,4-Jun-22,24-Dec-22,Production Technician I,Betty Martin,brent.henry@bilearner.com,NEL,Exited,Full-Time,Zone A,Temporary,Retirement,New begin remember understand.,Production,Aerial,6/6/1965,MA,Lineman,Female,12076,Other,Divorced,Fully Meets,3,Seeking higher pay
3295,Emmanuel,Perkins,31-May-19,,Production Technician I,Betty Martin,emmanuel.perkins@bilearner.com,PL,Active,Part-Time,Zone C,Full-Time,Unk,,Production,Aerial,11/18/1954,MA,Groundman,Female,27767,Black,Divorced,Fully Meets,5,
3296,Isis,Brooks,7-Jan-19,8-Oct-19,Production Technician I,Paul King,isis.brooks@bilearner.com,BPC,Exited,Part-Time,Zone C,Full-Time,Voluntary,Maybe despite performance rather evidence.,Production,Field Operations,10/7/1947,MA,Foreman,Male,24886,White,Married,PIP,2,Going back to school
3297,Axel,Dunlap,18-Jul-20,20-Apr-21,Production Technician I,Jennifer Taylor,axel.dunlap@bilearner.com,CCDR,Exited,Contract,Zone A,Temporary,Retirement,Stock true summer together social.,Production,Field Operations,10/12/1955,MA,Engineer,Male,25813,Black,Married,Fully Meets,4,Company downsizing
3298,Tatum,Petty,19-Nov-20,21-May-21,Production Technician II,Joseph Walker,tatum.petty@bilearner.com,EW,Exited,Full-Time,Zone A,Full-Time,Involuntary,Great unit evidence run.,Production,Field Operations,3/10/1996,MA,Technician,Female,88404,Hispanic,Widowed,Fully Meets,5,Personal reasons
3299,Devyn,Pace,10-Nov-22,,Production Technician II,Betty Martin,devyn.pace@bilearner.com,MSC,Active,Part-Time,Zone A,Full-Time,Unk,,Production,Wireline Construction,6/10/1975,MA,Supervisor,Male,51576,White,Widowed,Fully Meets,4,
3300,Rosemary,Becker,25-Mar-21,8-May-22,Production Technician II,Karen Clark,rosemary.becker@bilearner.com,NEL,Exited,Full-Time,Zone B,Part-Time,Resignation,Artist message call such.,Production,Field Operations,11/27/1946,MA,Technician,Male,73771,White,Married,Fully Meets,2,End of contract term
3301,Amiah,Sweeney,13-May-19,13-Aug-22,Production Technician II,Robert Young,amiah.sweeney@bilearner.com,PL,Exited,Contract,Zone B,Full-Time,Retirement,On crime student tough note.,Production,Field Operations,8/27/1997,MA,Construction Manager,Male,65436,Black,Divorced,Fully Meets,1,Health reasons
3302,Maya,Mccoy,7-Jun-19,6-Nov-22,Production Technician II,Linda King,maya.mccoy@bilearner.com,PYZ,Exited,Full-Time,Zone A,Part-Time,Retirement,Year ever end drive.,Production,General - Con,7/25/1943,MA,Lineman,Female,77353,Hispanic,Married,Fully Meets,4,Seeking new challenges
3303,Ty,Page,18-Feb-23,,Production Technician II,Robert Wright,ty.page@bilearner.com,SVG,Active,Full-Time,Zone A,Part-Time,Unk,,Production,Field Operations,11/11/1981,MA,Laborer,Female,49310,Black,Single,Fully Meets,3,
3304,Destiney,Kirby,2-Apr-19,,Production Technician II,Jennifer Thompson,destiney.kirby@bilearner.com,TNS,Active,Part-Time,Zone A,Temporary,Unk,,Production,Wireline Construction,12/7/1984,MA,Foreman,Female,71443,Other,Single,Fully Meets,4,
3305,Jace,Galloway,30-Nov-20,23-Oct-22,Production Technician I,James Davis,jace.galloway@bilearner.com,WBL,Exited,Contract,Zone C,Part-Time,Involuntary,Billion approach middle behind national describe.,Production,Project Management - Con,7/9/1992,MA,Coordinator,Female,18362,Other,Widowed,Fully Meets,4,Poor performance
3306,Justice,Guerra,24-Sep-22,27-Oct-22,Production Technician I,John Thompson,justice.guerra@bilearner.com,NEL,Exited,Full-Time,Zone A,Temporary,Voluntary,Reason common from ready.,Production,Field Operations,3/31/1992,MA,Laborer,Male,78658,White,Married,PIP,4,Attendance issues
3307,Quincy,Cardenas,21-Jun-19,,Production Technician I,Sarah Young,quincy.cardenas@bilearner.com,PL,Active,Full-Time,Zone C,Full-Time,Unk,,Production,Executive,10/18/1978,MA,Vp,Male,96247,Asian,Married,Fully Meets,4,
3308,Alyvia,Mitchell,10-Jun-22,,Production Technician I,John Thompson,alyvia.mitchell@bilearner.com,BPC,Active,Contract,Zone C,Temporary,Unk,,Production,General - Sga,11/22/1998,MA,Administrative,Female,70865,Black,Married,Fully Meets,3,
3309,Lillie,Potter,18-Oct-20,,Production Technician I,Daniel Robinson,lillie.potter@bilearner.com,CCDR,Active,Part-Time,Zone B,Part-Time,Unk,,Production,Finance & Accounting,4/17/2000,MA,Assistant,Female,24730,White,Single,Fully Meets,1,
3310,George,Fritz,2-Feb-22,4-Feb-23,Production Technician I,Paul Davis,george.fritz@bilearner.com,SVG,Exited,Part-Time,Zone B,Part-Time,Retirement,Course appear wait police car.,Production,Executive,7/25/1975,MA,Vp,Female,53426,Asian,Married,Fully Meets,3,Health reasons
3311,William,Avila,17-Jun-21,3-Dec-21,Production Technician I,Susan Allen,william.avila@bilearner.com,EW,Exited,Contract,Zone A,Temporary,Retirement,Ready image offer. According and reveal land.,Production,Field Operations,3/12/1974,MA,Project Manager,Female,15819,Black,Widowed,Fully Meets,4,Seeking new challenges
3312,Saniya,Mosley,1-Dec-18,,Production Technician I,James Harris,saniya.mosley@bilearner.com,MSC,Active,Part-Time,Zone C,Temporary,Unk,,Production,Engineers,4/30/1946,MA,Engineer,Male,27839,Hispanic,Married,Fully Meets,4,
3313,Aimee,Davila,9-May-21,,Production Technician I,Betty Robinson,aimee.davila@bilearner.com,TNS,Active,Full-Time,Zone B,Full-Time,Unk,,Production,Wireline Construction,2/16/1976,MA,Assistant,Male,36560,Hispanic,Married,Fully Meets,3,
